POINT_ID,Landcover,Landuse,Clay_SOC_score,OC_score,P_score,N_score,K_score,bulk_density_score,EC_score,erosion_score,pH_score,SHI
33941950,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,4,4,4,3,3.5
35883324,Bareland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,2,4,4,2,3.15
35082780,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,3,3,4,4,2,3.05
34042024,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,4,2,2.55
34442320,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,1,4,4,3,4,1,2,2.7
34022002,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,1,4,4,1,4,3,3,2.05
34222150,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,1,4,4,3,2,1,2,2.5
34042006,Shrubland,Semi-natural and natural areas not in use,1,1,4,4,4,1,4,2,2,2.2
34062008,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,3,4,4,2,4,4,3,2.85
34041988,Woodland,Forestry,1,3,4,4,4,3,4,4,3,3.25
35162802,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,2,4,4,2,3.25
34102020,Shrubland,Semi-natural and natural areas not in use,1,1,3,4,4,2,4,4,2,2.45
34282152,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,4,4,2,2.95
34041970,Woodland,Semi-natural and natural areas not in use,1,1,4,4,4,1,4,1,3,2.15
34762502,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,2,4,4,4,1,4,4,2,2.95
34602380,Woodland,Forestry,2,2,1,4,3,3,4,4,1,2.6
35102740,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,2,3.05
34222096,Grassland,Fallow land,1,2,4,4,4,4,3,1,2,2.75
34122012,Woodland,Forestry,3,3,1,4,4,3,4,4,3,3.15
34582352,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,4,4,1,4,3.6
35342896,Woodland,Forestry,4,4,4,4,4,4,4,4,1,3.85
34162032,Bareland,Fallow land,1,1,4,4,4,2,4,4,2,2.55
34202062,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,4,4,2,2.95
35162766,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,3,4,4,4,2,3.45
34362178,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,3,3.1
34162018,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,2,3,4,4,2,4,4,2,2.8
35462962,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,3,4,4,4,2,3.1
34242074,Bareland,Fallow land,1,1,4,4,4,4,2,1,2,2.45
34182024,Shrubland,Semi-natural and natural areas not in use,2,1,3,4,3,1,4,4,3,2.35
34262082,Bareland,Fallow land,1,1,4,4,4,3,4,2,2,2.5
34682394,Woodland,Forestry,4,3,4,4,1,3,4,4,1,3.15
35743146,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,3,4,4,4,4,4,3,3.85
35482964,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,4,4,4,2,2.95
34362150,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,4,1,2,2.65
34161996,Shrubland,Semi-natural and natural areas not in use,3,4,4,4,4,3,4,4,4,3.75
35042650,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,1,4,4,3,3.15
34402178,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,3,1,2,2.35
35002620,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,4,4,4,3,3.5
34382156,Grassland,Fallow land,1,2,3,4,4,2,4,1,2,2.4
34402168,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,4,4,1,2,3.15
34382138,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,4,1,2,2.65
34502224,Grassland,Fallow land,2,3,4,4,4,4,4,1,3,3.2
34322080,Bareland,Fallow land,1,1,4,4,4,3,4,2,2,2.5
35062630,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,4,4,4,4,4,4,3,3.4
33961792,Grassland,Fallow land,1,1,3,4,4,4,4,4,2,2.75
35322812,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,3,4,4,4,2,3.35
34482192,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,4,3,3,2.9
34982564,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,4,4,4,4,4,4,3,3.4
34021832,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,4,3,2.75
35943240,Woodland,Forestry,4,4,3,4,3,4,4,4,1,3.65
34242002,Shrubland,Other abandoned areas,4,4,1,4,4,3,4,4,2,3.45
34402118,Bareland,Fallow land,1,2,4,4,4,4,2,4,2,3.0
35302784,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,3,4,4,2,2,3.5
35162680,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,4,4,1,1,2.85
34362082,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,2,4,3,2,2.8
34121886,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,4,2,2.55
34342040,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,3,2,2.45
34482148,Grassland,Water supply and treatment,1,1,2,4,4,2,1,1,2,1.9
34522176,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,1,4,1,2,2.1
34602236,Woodland,Forestry,4,4,4,4,4,4,4,4,2,3.9
34422080,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,2,3,3,2.8
35602950,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,4,4,3,3,3.15
34922452,Woodland,Semi-natural and natural areas not in use,4,2,4,4,3,3,4,4,1,3.1
35242684,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,4,4,4,2,2.95
34582186,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,3,3,3.0
35342752,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,4,4,4,3,3.5
35042530,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,4,4,3,3,3.4
34562164,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,2,2,2,2,2.5
35282704,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,3,3,4,4,2,2.7
34582178,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,2,4,4,2,2.9
35642962,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,4,4,4,3,3.5
35062540,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,4,4,4,4,3.3
34261924,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,1,4,3,3,2,4,3,2.25
34201876,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,4,3,2.6
35963184,Woodland,Forestry,4,3,1,4,1,4,4,4,1,3.0
34582172,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,1,3,1,2,2.05
35082550,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,4,4,4,4,3.2
35182620,Woodland,Forestry,4,4,1,4,4,4,4,4,4,3.7
34822350,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,1,3,2.8
34502098,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,4,4,4,4,4,4,2,2,3.5
35202624,Bareland,Agriculture (excluding fallow land and kitchen gardens),2,4,4,4,4,4,4,4,3,3.75
35522856,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,3,4,4,1,3.25
35162590,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,4,4,4,3,3.85
34402006,Shrubland,Agriculture (excluding fallow land and kitchen gardens),2,2,3,4,4,2,4,4,3,2.85
34522098,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,4,4,1,2,2.8
34542106,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,4,2,4,2,3.0
34602152,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,2,3,2.9
34882360,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,4,3,4,2,2,2.7
35122538,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,4,4,3,3,3.15
34141774,Grassland,Semi-natural and natural areas not in use,2,2,3,4,4,4,4,4,2,3.1
34922386,Grassland,Forestry,4,4,3,4,2,4,4,4,1,3.55
35162564,Grassland,Fallow land,2,3,4,4,4,4,4,4,3,3.5
34502056,Grassland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,1,2,2.25
34902366,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,2,4,1,2,2.35
35362710,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,3,4,4,4,2,3.45
35422752,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,2,4,4,2,2.65
34642160,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,3,4,4,3,4,1,2,2.4
35142542,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,4,4,4,3,3.15
35482790,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,4,4,4,2,3.1
34622132,Bareland,Fallow land,2,2,4,4,4,3,4,2,2,2.85
35342676,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,4,4,4,2,3.2
34461998,Grassland,Semi-natural and natural areas not in use,4,4,2,4,4,4,4,4,3,3.75
34882324,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,4,4,1,4,3.25
34662148,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,2,4,1,2,2.6
34602092,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,3,2,2.95
34682152,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,2,4,1,3,2.4
35422716,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,3,4,4,4,2.9
34702166,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,2,4,3,2,2.7
34542034,Bareland,Fallow land,4,1,4,4,4,3,2,4,2,2.9
35522780,Shrubland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,4,4,4,4,2,3.05
35162510,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,2,4,4,2,3,4,4,1,3.0
35002386,Woodland,Forestry,4,2,3,4,1,3,4,4,1,2.8
34762196,Woodland,Semi-natural and natural areas not in use,3,4,3,4,4,4,4,4,3,3.75
36483460,Bareland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,2,4,4,3,2.95
34261794,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,4,4,4,3,3.15
36083178,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,4,4,4,1,3.75
35522766,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,4,4,2.65
34582042,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,2,4,4,2,2.9
34642088,Bareland,Fallow land,2,2,4,4,4,3,4,2,2,2.85
35342626,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,4,4,4,4,3.65
35602810,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,3,4,4,3,3.35
35642830,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,3,4,4,4,2,3.45
35662844,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,3,3.45
35482708,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,4,4,4,4,3.3
34782164,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,2,4,4,2,3.0
35562756,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,4,3,2.6
34642044,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,3,4,4,2,4,4,2,3.15
35002314,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,2,4,4,1,2,2.8
34381810,Grassland,Fallow land,2,3,4,4,4,4,4,4,3,3.5
35342564,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,3,4,4,3,3.35
35242486,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,2,4,4,2,3.0
35442636,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,4,4,4,4,3.9
35382588,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,3,4,4,3,3.35
35582728,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,4,4,2.95
34421810,Bareland,Fallow land,2,3,4,4,4,4,4,4,2,3.45
34822134,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,3,4,4,3,3.35
34762078,Bareland,Fallow land,2,3,4,4,4,3,4,1,2,3.0
35522672,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,4,4,4,4,4,2,4,3.25
34621956,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,3,3.1
34882166,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,1,4,4,4,4,2,2,2.8
35742828,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,4,4,4,4,3.55
34842126,Bareland,Fallow land,2,1,3,4,4,2,3,2,2,2.3
35842898,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,3,3.1
35642746,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,3,4,4,3,2.85
35362530,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,3,4,2.85
34882144,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,4,2,2.55
35442582,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,4,4,4,4,3,4,4,3,3.6
35002236,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,4,4,4,4,1,3.85
34902136,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,2,3.05
35382516,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,4,4,3,3,3.4
35082276,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,3,4,4,3,4,4,2,3.2
35102290,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,2,4,1,2,2.6
34942160,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,3,4,4,3,4,4,2,2.85
35162334,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,3,1,4,2,2,2.1
34802042,Shrubland,Semi-natural and natural areas not in use,2,3,4,4,4,2,4,4,3,3.2
35922918,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,4,4,4,4,4,4,3,3,3.65
35302442,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,1,4,4,3,2.45
35202360,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,1,4,4,3,2.55
36243140,Grassland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,4,3,2.6
35722746,Woodland,Forestry,4,4,3,4,3,4,4,4,1,3.65
35522590,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,4,4,4,3,3.5
35542602,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,4,4,4,3,3.85
35402488,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,3,2,4,3,1,2.5
35562612,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,4,4,4,4,4,4,4,3,3.75
35622658,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,3,4,4,3,2.85
34982150,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,3,4,3,3,3.1
34882068,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,3,4,4,4,4,4,2,3.45
34962128,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,3,4,4,4,4,4,2,3.1
36002938,Woodland,Forestry,3,4,3,4,4,4,4,4,1,3.65
36303160,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,1,4,4,3,4,4,1,3.3
35622640,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,4,4,4,4,3.65
35202306,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,1,4,2,2,2.3
36042956,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,4,4,4,2,3.8
35002134,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,2,4,4,3,4,4,3,2.9
35742714,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,4,2,4,4,2,2.75
35582584,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,4,4,4,4,3,4,4,3,3.6
35042146,Grassland,Fallow land,2,3,4,4,4,4,4,4,2,3.45
35002110,Bareland,Fallow land,1,1,3,4,4,3,4,1,2,2.3
35242302,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,1,4,1,3,2.15
35422446,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,2,1,2.3
35482492,Grassland,Residential,3,3,4,4,4,4,4,4,3,3.6
35142218,Woodland,Semi-natural and natural areas not in use,4,4,4,4,4,4,4,4,3,3.95
35882802,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,2,4,4,4,2,4,4,2,3.1
35582566,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,4,4,4,3,3.85
35522518,Woodland,Forestry,2,1,4,4,3,3,4,4,4,2.8
35042124,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,4,4,4,2,3.1
35442438,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,1,4,2.35
35382378,Grassland,Semi-natural and natural areas not in use,2,3,4,4,4,4,4,1,3,3.2
35662600,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,3,4,2,4,3.2
35342334,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,1,4,4,2,4,2,3,2.7
35582524,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,3,4,4,4,4,1,4,2.8
35602536,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,4,4,4,3,3.6
35842712,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,3,4,4,3,3.35
35042052,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,4,4,4,2,3.55
35322282,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,3,4,4,2,3.65
35402344,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,3,4,4,1,4,2,3,2.4
36062860,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,4,4,4,2,3.55
36122898,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,4,4,4,2,3.55
36463156,Woodland,Forestry,4,3,1,3,1,4,4,4,1,2.9
36162924,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,4,4,4,2,3.55
35502398,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,1,4,4,4,2.5
35402314,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,2,4,1,4,2.6
35882698,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,2,3,2.4
35142092,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,3,4,2,3.0
35522406,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,3,4,4,2,4,2,3,2.4
35182124,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,2,3.05
35462350,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,2,4,2,3,3.0
35302214,Woodland,Semi-natural and natural areas not in use,4,4,3,4,2,4,4,4,3,3.65
35542404,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,1,2,2.25
35922706,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,4,1,4,4,3,2.65
35422288,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,1,4,1,2,2.45
35382238,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,4,4,4,4,1,3.85
35242112,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,3,4,4,3,3.35
35742526,Woodland,Forestry,3,4,2,4,4,4,4,4,3,3.65
36142842,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,4,4,4,4,4,4,4,3,3.75
35462290,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,2,4,1,2,2.5
36563158,Woodland,Semi-natural and natural areas not in use,3,3,1,4,2,4,4,4,3,3.1
35882622,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,4,4,4,3,3.25
36142824,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,3,4,4,2,3.65
35262100,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,3,4,4,3,3.35
35822566,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,4,4,1,3,3.3
36282930,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,3,4,4,2,3.15
35402214,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,3,4,4,4,3,3.85
35382192,Woodland,Semi-natural and natural areas not in use,4,4,4,4,4,4,4,4,3,3.95
35562342,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,1,4,4,2,2.4
35662424,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,1,4,2.35
35682434,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,2,3,2.4
35302114,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,2,3,2.4
36342964,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,2,4,4,4,3,4,4,3,3.3
35282092,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,2,3,3.25
35522294,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,1,4,1,2,2.1
36603158,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,2,4,4,2,2.9
35622370,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,1,4,2,4,2.55
36142788,Woodland,Forestry,4,4,3,4,4,4,4,4,1,3.75
