POINT_ID,Landcover,Landuse,Clay_SOC_score,OC_score,P_score,N_score,K_score,bulk_density_score,EC_score,erosion_score,pH_score
32082012,Cropland,Other abandoned areas,2,3,3,4,4,4,4,4,3
31541666,Woodland,Semi-natural and natural areas not in use,2,1,3,4,3,2,4,4,3
32362184,Woodland,Forestry,3,3,2,4,3,4,4,4,1
31661740,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,3,4,1,3
31721774,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,2,4,4,4,4,4,3
32061988,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,1,4,4,2,2,4,2
33502852,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,4,3,4,4,1
32522272,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,4,4,4,3
31721768,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,4,4,4,4,4,1,3
32041972,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,4,2
32102006,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,2,4,4,4,3,2,4,2
31621696,Bareland,Fallow land,1,1,3,4,4,3,4,4,2
32342152,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,3,3
32262102,Shrubland,Semi-natural and natural areas not in use,4,4,3,4,3,4,4,4,2
32402188,Woodland,Forestry,3,3,2,4,4,4,4,4,2
32302124,Shrubland,Semi-natural and natural areas not in use,4,4,2,4,4,4,4,4,3
32021944,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,4,4,4,2
32602304,Woodland,Forestry,4,4,2,4,4,4,4,4,3
32262092,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,1,2,4,3,3,4,4,3
32422190,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,3,4,4,4,4,4,4,2
31881848,Grassland,Fallow land,1,2,4,4,4,4,3,1,2
31901858,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,4,4,4,2
32642320,Woodland,Forestry,3,4,2,4,3,4,4,1,1
31861828,Bareland,Fallow land,1,1,3,4,4,4,4,3,3
32142004,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,2,4,4,4,4,2,3,2
31641680,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,2,4,3,2,4,1,2
31621666,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,3,2,4,4,3
32142000,Bareland,Fallow land,1,2,3,4,4,4,2,4,3
32342124,Shrubland,Semi-natural and natural areas not in use,3,4,4,4,4,4,4,4,3
32202034,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,1,2,4,4,4,2,2,2
32081958,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,4,2
32162002,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,2,4,2
31821784,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,1,4,4,4,4,4,3
32182014,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,3,4,4,3,4,4,3
32161998,Grassland,Fallow land,3,3,4,4,4,3,4,2,3
32342110,Grassland,Semi-natural and natural areas not in use,3,3,1,4,4,4,4,4,4
32362122,Shrubland,Semi-natural and natural areas not in use,4,4,4,4,4,4,4,4,3
31801764,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,4,2,4,4,4,4,4,3
32021898,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,4,2
33562836,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,3,4,4,2
32262048,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,4,4,4,3
32202010,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,3,4,4,4,2,4,3
32582246,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,3,3
32602258,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,4,4,4,3
32642280,Woodland,Forestry,3,4,2,4,4,4,4,4,3
32061916,Grassland,Semi-natural and natural areas not in use,1,2,4,4,4,4,4,3,2
33682898,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,1,2
32222012,Woodland,Forestry,2,3,3,4,4,4,4,1,3
31721688,Grassland,Semi-natural and natural areas not in use,2,3,3,4,4,4,4,4,2
32041894,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,4,4,4,2
32382106,Shrubland,Semi-natural and natural areas not in use,4,4,3,4,4,4,4,4,3
31741694,Woodland,Semi-natural and natural areas not in use,3,4,3,4,4,4,4,4,3
32702304,Woodland,Forestry,3,3,2,4,4,4,4,4,1
32622254,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,3,4,4,4
32462154,Woodland,Forestry,4,4,3,4,4,2,4,4,1
35503892,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,2
32001860,Bareland,Fallow land,1,1,3,4,4,4,4,4,2
32462150,Woodland,Forestry,4,2,2,4,3,4,4,4,2
32422124,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,4,4,4,2
32141946,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,4,4,3
32622246,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,4,4
32762332,Woodland,Forestry,4,3,4,4,4,3,4,1,4
33622846,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,4,4,1,2
33582822,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,2
32242006,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,2,2
32522178,Woodland,Forestry,4,4,4,4,4,4,4,4,3
33642852,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,2,2
32742312,Woodland,Forestry,3,4,3,4,3,4,4,4,1
32622236,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,1,4
33582814,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,4,3,4,2,2
32121918,Grassland,Fallow land,1,2,4,4,4,2,4,4,2
35563912,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,4,4,4,4,1
35263752,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,4,4,1,2
32682270,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,1,3
32342056,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,4,4,4,4,4,4,2
32422106,Woodland,Forestry,3,3,3,4,4,4,4,4,4
31741664,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,1,4,3,2,4,4,3
34403276,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,2,4,4,2
32241980,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,1,4,4,3,4,4,2
35183700,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,3,2,4,3,4,4,4,1
31761666,Shrubland,Semi-natural and natural areas not in use,2,1,2,4,3,1,4,4,2
32221966,Bareland,Fallow land,2,2,4,4,4,3,4,2,3
32402080,Shrubland,Semi-natural and natural areas not in use,2,2,3,4,4,2,4,1,3
35223718,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,2
32402074,Shrubland,Semi-natural and natural areas not in use,2,1,1,4,4,3,4,4,3
32101880,Bareland,Agriculture (excluding fallow land and kitchen gardens),2,2,3,4,4,4,4,4,2
32302008,Grassland,Semi-natural and natural areas not in use,4,4,4,4,4,3,4,4,2
32462108,Shrubland,Semi-natural and natural areas not in use,3,4,3,4,4,4,4,4,3
32181928,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,1,4,4,3,4,2,3
31841704,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,4,4,1,3
32562168,Woodland,Semi-natural and natural areas not in use,3,4,2,4,4,4,4,4,3
32442092,Woodland,Semi-natural and natural areas not in use,4,4,3,4,4,4,4,1,2
34483296,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,3,4,4,4
32161894,Bareland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,3,2
32281970,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,4,2
34443266,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,3,4,4,1
32141874,Bareland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,4,4,4,2
32522116,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,4,4,4,4,4,4,3
32301972,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,1,3
32181892,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,4,2
32341990,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,2,4,4,2,4,3,2
33722838,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,2
33782872,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,4,4,1,3
32902338,Woodland,Forestry,3,4,3,4,3,4,4,4,1
35303726,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,2,2
31921700,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,3,4,3,2
32041778,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,3,4,4,2
32762242,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,4,2
35363754,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,4,4,4,2
32762234,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,2,4,4,3,4,2,2
32642154,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,1,4,3,3,4,4,2
32181856,Bareland,Fallow land,2,2,4,4,4,4,4,4,2
35563854,Woodland,Semi-natural and natural areas not in use,4,4,4,4,4,4,4,1,1
32281920,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,2,2,3
32782240,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,4,3
32522074,Woodland,Semi-natural and natural areas not in use,2,3,3,4,4,4,4,4,2
32822262,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,4,4,4,2
33762832,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,2
32101790,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,3,4,4,3
32421998,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,3,2,4,3
31961694,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,1,4,4,4,4,2,3,2
32401984,Artificial land,"Electricity, gas and thermal power distribution",3,3,4,4,4,3,2,4,3
32321928,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,2,4,4,4,3,2,2,2
32782222,Woodland,Forestry,3,3,3,4,4,4,4,4,3
32181834,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,1,4,4,3,4,4,3
32682156,Grassland,Semi-natural and natural areas not in use,3,4,3,4,4,4,4,4,3
32722180,Woodland,Forestry,3,4,2,4,4,4,4,4,1
33842866,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,4,4,1,2
32682144,Woodland,Forestry,4,3,3,4,4,4,4,4,4
31981684,Bareland,Fallow land,1,1,2,4,3,4,4,4,2
35303690,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,2,4,1,2
32582074,Shrubland,Semi-natural and natural areas not in use,2,4,4,4,4,3,4,4,3
32662124,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,3,4,4,3,4,4,2
32361928,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,2,2
31981674,Woodland,Forestry,4,1,4,4,3,3,4,4,4
32702146,Woodland,Forestry,3,1,4,4,3,4,4,4,2
32902270,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,2,4,4,4,4,4,3
32702142,Woodland,Forestry,2,1,3,4,3,4,4,4,2
32682126,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,2,3
32101744,Woodland,Forestry,2,3,1,4,4,4,4,4,3
32522016,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,2,4,1,2
32241830,Bareland,Fallow land,1,2,4,4,4,3,4,4,2
34663314,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,1,4,4,4
33802810,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,4,2
32281852,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,4,4,2
32281848,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,3,4,4,4,4,4,2
32181780,Woodland,Forestry,4,4,1,4,4,4,4,4,3
32682108,Shrubland,Semi-natural and natural areas not in use,3,4,3,4,4,4,4,4,3
32481972,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,4,1,2
32682102,Woodland,Semi-natural and natural areas not in use,4,4,3,4,4,4,4,4,3
32061692,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,3,4,1,3
32221796,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,4,3,4,4,3,4,4,2
32201782,Woodland,Forestry,3,4,2,4,4,2,4,4,4
32421926,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,2,2,4,4,4,2,4,2
32341872,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,4,4,3,2
33822802,Grassland,Semi-natural and natural areas not in use,3,4,4,4,4,3,4,4,1
32902230,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,4,2
32782150,Bareland,Forestry,1,1,4,4,3,2,4,4,2
32722108,Grassland,Fallow land,1,3,4,4,4,4,4,2,2
35023494,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,4,4,4,2
34743334,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,3,4,4,4,2
32722104,Grassland,Semi-natural and natural areas not in use,4,3,4,4,4,4,4,4,3
32501958,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,3,3,4,2,2
35323658,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,4,4,4,4,4,4,1,1
32942242,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,4,2
32802152,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,4,3
32722098,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,3,3,4,4,1
32401886,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,3,4,4,3,4,4,2
32822154,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,2,4,3,3,4,4,3
32461916,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,2,3
32842164,Woodland,Forestry,2,1,1,4,3,4,4,4,3
32201740,Woodland,Forestry,4,4,2,4,4,4,4,4,3
32501940,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,2,2
32141694,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,3,3,4,1,2
35383678,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,3,4,3,2
32782118,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,4,2
32181716,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,4,4,3,3
32521944,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,3,3
32882178,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,3,4,4,4,4,4,4,2
32842152,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,4,4,4,3
32762098,Grassland,Fallow land,2,4,4,4,4,4,4,3,3
32521936,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,1,2
32121666,Cropland,Agriculture (excluding fallow land and kitchen gardens),4,2,4,4,4,3,4,4,4
32181698,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,2,4,4,2
34763312,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,4,4,3,2
33062278,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,4,1,3
32341804,Woodland,Forestry,4,4,3,4,4,3,4,4,3
32601974,Woodland,Forestry,2,3,1,4,4,4,4,4,3
32201704,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,3,3,4,4,2,4,4,2
32902166,Grassland,Fallow land,1,2,4,4,4,3,4,4,2
32421848,Woodland,Semi-natural and natural areas not in use,2,3,3,4,4,4,4,4,3
32401828,Woodland,Semi-natural and natural areas not in use,4,4,2,4,4,4,4,4,3
34102908,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,1,4,4,4,3,4,2,3
32221702,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,3,4,4,4,4,4,2
32982206,Shrubland,Agriculture (excluding fallow land and kitchen gardens),2,3,3,4,3,4,4,4,2
32401822,Woodland,Semi-natural and natural areas not in use,2,3,3,4,4,4,4,4,3
32862126,Bareland,Fallow land,1,1,4,4,4,3,4,2,3
32521900,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,1,4,4,2
35823892,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,3,4,1,2
32621966,Shrubland,Semi-natural and natural areas not in use,1,2,4,4,4,3,4,1,3
35483702,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,4,4,3,1
32321760,Shrubland,Semi-natural and natural areas not in use,4,4,3,4,3,4,4,4,3
32521894,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,4,2
32421826,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,4,4,4,2
35103484,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,4,4,4,2
35403654,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,4,4,4,4,4,4,4,1
32802074,Shrubland,Semi-natural and natural areas not in use,4,4,2,4,4,4,4,4,3
32742034,Woodland,Semi-natural and natural areas not in use,4,4,2,4,4,4,4,4,4
32621954,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,2,4,4,2,4,1,2
33902770,Grassland,Agriculture (excluding fallow land and kitchen gardens),3,3,4,4,4,2,4,4,3
33042228,Grassland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,4,2
32902134,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,3,4,4,4,4,4,2,2
32561908,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,4,4,2
34883350,Cropland,Agriculture (excluding fallow land and kitchen gardens),3,2,4,4,4,3,4,4,2
32261702,Bareland,Fallow land,2,2,4,4,4,2,4,4,2
32922142,Grassland,Fallow land,3,1,4,4,3,2,4,4,3
32962168,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,4,2
32501860,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,3,4,4,3,4,2,2
32641952,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,2,2
32401786,Woodland,Forestry,2,2,3,4,4,3,4,4,3
32902116,Woodland,Semi-natural and natural areas not in use,2,2,1,4,4,4,4,4,3
34102872,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,4,4,4,3,4,4,3
32822060,Woodland,Semi-natural and natural areas not in use,3,4,2,4,4,4,4,4,3
32281694,Woodland,Semi-natural and natural areas not in use,1,1,1,4,4,3,4,4,3
33142268,Woodland,Forestry,3,4,3,4,4,4,4,3,4
34122882,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,3,4,4,4,3,4,2,3
33222318,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,3,3,4,3,4,4,4,4
32481828,Cropland,Agriculture (excluding fallow land and kitchen gardens),2,2,3,4,4,3,4,4,3
32341732,Grassland,Agriculture (excluding fallow land and kitchen gardens),4,3,1,4,4,2,4,4,3
32621922,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,4,4,3
32601908,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,3,2,4,3
33002172,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,3,4,4,4,3
32701972,Woodland,Forestry,3,4,3,4,4,4,4,4,3
32481818,Woodland,Forestry,4,4,1,4,4,4,4,4,3
32341720,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,2,4,4,4,4,2,2
32361730,Grassland,Agriculture (excluding fallow land and kitchen gardens),2,2,1,4,4,3,4,4,3
32321698,Shrubland,Semi-natural and natural areas not in use,4,4,3,4,4,4,4,4,3
32721968,Woodland,Forestry,3,3,2,4,4,4,4,4,2
32922100,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,4,4,2,2
32962124,Woodland,Semi-natural and natural areas not in use,4,4,1,4,4,4,4,4,4
32601880,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,1,4,4,4,4,4,4,3
32842038,Cropland,Agriculture (excluding fallow land and kitchen gardens),1,2,4,4,4,3,4,4,2
33102208,Shrubland,Agriculture (excluding fallow land and kitchen gardens),4,4,4,4,4,4,4,4,3
32922088,Shrubland,Semi-natural and natural areas not in use,2,3,3,4,4,4,4,4,3
